endocrinology	[n]<<medical>>内分泌学
lipodystrophy	[n]<<medical>>脂肪营养不良
scrapbook		[n]剪贴簿
malefic			[a]有害的，邪恶的
baleful			[a]致命或不好的影响；预示恶魔的
pernicious		[a]致命的，严重受伤或毁坏的
deleterious		[a]莫名或不被期望地造成伤害的
prejudical		[a]造成伤害的；导致不成熟行为的
anodyne			[a]止痛的；不会造成offend的
scone			[n]<<dietetics>>英国的一种烤饼
croissant		[n]<<dietetics>>法式羊角面包
patisserie		[n]<<dietetics>>法式糕点
azimuth			[n]方位角
infinitude		[n]无限，无穷
saturation		[n]饱和度
bummer			[n]令人失望的局面
spearhead		[n]矛头，先锋
footy			[a]愚蠢的
beeper			[n]传呼机
overreach		[v]超越；击败自己；通过精巧的方法在买卖中获得好处；（马）后蹄打前蹄；夸大
overtop			[v]到达...的顶端；超越，高于
outdistance		[n]在比赛中领先
eclipse			[v]减少...的重要程度；超越；使变暗
celestial		[a]与天堂或神有关的；与天空有关的；超凡脱俗的；[n]神秘的存在；中国人
Elysian			[a]赐福的，令人愉悦的
empyreal		[a]（地方）理想的
empyrean		[n][a]苍天；理想的地方；充满光与火的圣地
olympian		[a]好像生活在高山上一样的
supernal		[a]从天而来的；令人愉悦的；天空的
bang-up			
blue-chip		
blue-ribbon		
boffo			
bonny			
corking			
dynamite		
gangbusters		
first-string	
gilt-edged		
gone			
groovy			
high-class		
jim-dandy		
numero uno		
par excellence	
peachy			
peachy keen		
sensational		
topflight		
top-shelf		
topping			
unsurpassed		
chthonic		[a]冥界的，地狱的
plutonian		[a]冥界的，地狱的
sulfurous		[a]冥界的，地狱的
Tartarean		[a]冥界的，地狱的
Tartarus		[n]<<mythology>><<Greek>>Hades用来惩罚邪恶者的地方
Cimmerian		[a]非常灰暗或抑郁的
dreich			[a]<<Scottish>>无生机的
elegiac			[a]挽歌的，压抑的
funereal		[a]葬礼的，庄严的
godforsaken		[a]偏远的；可怜被忽视的
saturnine		[a]性情冷漠迟缓的；有讽刺态度的；抑郁的
sepulchral		[a]葬礼的
sepulchre		[n]墓碑；祭坛中举行的宗教仪式；[v]<<archaic>>埋葬
heartwarming	[a]激动人心的，令人愉悦的
outdo			[v]击败；表现更优
outgun			[v]火力压制；击败
outmatch		[v]被证明更优秀
outshine		[v]更耀眼；超越
outstrip		[v]比...更快或更远；领先于
editorial		[a]编辑的，评论的
let it slide	让它过去
waterfront		[n]水边，海滨
phallus			[n]<<anatomy>>阴茎
induction		[n]归纳，<<physics>>电磁感应
chapfallen		[a]沮丧的
urethra			[n]<<anatomy>>尿道
omentum			[n]<<anatomy>>网膜
fairway			[n]水上航道，高尔夫球球道
nordy			[a]北欧人的
underpin		[v]巩固，从下面支持，加固基础
chaplain		[n]牧师
Hall Mary		
officiate		[n]主持，行使，担任裁判
thoracotomy		[n]<<medical>>开胸术
stationery		[n]文具
glioblastoma	[n]<<medical>>恶性胶质瘤
sonnet			[n]十四行诗
splenectomy		[n]<<medical>>脾切除
laparotomy		[n]<<medical>>剖腹手术
sharpie			[n]平底帆船；狡猾的人
unwavering		[a]不动摇的
Oliver Twist	雾都孤儿
electrolyte		[n]电解液
arrhythmia		[n]<<medical>>心律失常
proactive		[a]前摄的（前一活动中的因素对后一活动造成影响的）；有前瞻性的
lanolin			[n]羊毛脂
mitral valve replacement		[n]<<medical>>二尖瓣置换术
clavicle		[n]<<anatomy>>锁骨
hydraulic		[a]水力的，液压的
bummed			[a]不高兴的，沮丧的，烦恼的
jack up			用千斤顶顶起
vasopressin		[n]<<medical>>后叶加压素
bluegill		[n]<<biology>>
nepotism		[n]裙带关系，任人唯亲
orthogonal		[a]<<mathematics>>正交的
cardigan		[n]羊毛衫
scalp			[n]头皮
wingman			[n]僚机，边锋
scuttle			[n]
scuttlebutt		[n]闲聊
latissmus dorsi	[n]<<anatomy>>背阔肌
laryngectomy	[n]<<medical>>喉头切开术
tonic			[n]补药；基音
polyline		[n]折线
ischemia		[n]<<medical>>局部贫血
stent			
sacrum			[n]<<anatomy>>荐骨
hemoglobin		[n]<<medical>>血红蛋白
jarring			[a]不和谐的，刺耳的；[n]辗轧声，冲突
bedsore			[n]褥疮
comfy			[a]舒服的
authoritative	[a]有权威的，命令式的
magnesium		[n]<<chemical>>镁
ventriculostomy	[n]<<medical>>脑室切开术
herniation		[n]<<biology>>形成疝气
amniotic fluid	[n]<<biology>>羊水
fundus			[n]<<anatomy>>底部
nonviable		[a]<<biology>>不能存活的，不能独立生存的
Easter Bunny	复活节兔子
stay in your lane		不要越线
decortication	[n]剥皮，去皮质术
peritonsillar	[a]<<medical>>扁桃体周围的
medullary sponge kidney		[n]<<medical>>海绵肾
antimetic		[a][n]<<medical>>止吐的
reinstate		[v]使恢复
mitosis			[n]<<biology>>有丝分裂
telomere		[n]<<biology>>染色体端粒
explant			[n]<<biology>>外植体
fibroblast		[n]<<biology>>纤维元细胞
apoptosis		[n]<<biology>>细胞凋亡
phagocytic cell	[n]<<biology>>吞噬细胞
protease		[n]<<biology>>蛋白酶
chromatin		[n]<<biology>>染色质
morphology		[n]词法学，形态学
homologue		[n]同系物，同源物
nematode		[n][a]<<biology>>线虫
underfoot		
expressly		[adv]清楚，明白地，特别地
hyphema			[n]<<medical>>眼睛充血
entrapment		[n]使陷入
riveted			[a]铆接的，结婚的
stapler			[n]订书机
thrombosis		[n]<<medical>>血栓
procession		[n]队伍，列队
casket			[n]棺材
stilt			[n]高跷，支撑物
deputize		[v]代理，代表
queer			[a]奇怪的，同性恋的，怪里怪气的
clickbait		[n]标题诱饵
geriatric		[n]老人，老年病人
brachial artery	[n]<<anatomy>>肱动脉
epidural		[n]<<anatomy>>硬膜上的
stalemate		[n][v]僵局，困境
mutiny			[n][v]兵变，暴乱
opacify			[v]使不透明
neigh			[n][v]（马）嘶鸣
capcake			[n]<<dietetics>>纸杯蛋糕
churn			[v][n]搅拌
intraperitoneal	[a]<<medical>>腹膜内的
tinfoil			[n]锡箔，锡纸
backbone		[n]脊柱，骨干
slink			[v]潜逃，早产
cholescystitis	[n]<<medical>>胆囊炎
turncoat		[n]变节者
lamina terminalis		[n]<<anatomy>>
commisure		
make a scene	失态
hypertrohpic	[a]<<medical>>增生的
bone spur		[n]骨刺
foraminotomy	[n]<<meidcal>>椎间孔切开术
soloist			[n]独奏者
mariachi		[n]墨西哥流浪乐队
eggnog			[n]<<dietetics>>蛋酒
hemothorax		[n]<<medical>>胸腔积血
perimenopause	[n]<<medical>>近绝经期
perimenopausal	[a]<<medical>>处于绝经期的
sideways		[a][adv]
foghorn			[n]雾角
fugue			[n]神游，一种曲调
focal			[a]焦点的，病灶的
barotrauma		[n]<<medical>>（耳）气压伤
audiometry		[n]<<medical>>听力测定
postictal		[a]<<medical>>发作后的
tibia			[n]<<medical>>胫骨
page-turner		[n]引人入胜的书
ribcage			[n]胸腔
peritonsillarabscess		[n]<<medical>>扁桃体周脓肿
distend			[v]膨胀
concession		[n]让步，特权
mainline		[v]<<medical>>静脉注射；沉溺于
paraplegic		[a]瘫痪的
beeturia		[n]<<medical>>甜菜尿
stuffy			[a]古板的，乏味的，不通气的
myxoma			[n]<<medical>>黏液瘤
unmitigated		[a]完全的，绝对的
mitigate		[v]使缓和，使减轻
snickerdoodle	[n]<<dietetics>>
hottie			[n]性感的人
myoglobin		[n]<<biology>>肌红蛋白
colic			[n]<<medical>>（婴儿）腹绞痛
colovesical fistula		[n]<<medical>>结肠膀胱瘘
peritoneum		[n]<<anatomy>>腹膜
bylaw			[n]地方规则，企业章程，次要法规
interstitial nephritis		
perky			[a]得意洋洋的，自信的，活泼的
kismet			[n]天命，命运
notary			[n]<<law>>公证人
simulacrum		[n]幻影
inaugural		[n]就职演讲；[a]开幕的，就任的
polymer			[n]<<chemical>>聚合物
polymeric		[a]<<chemical>>聚合的
polymerization	[n]<<chemical>>聚合体
perfidy			[n]背信弃义
hammock			[n]吊床
hornet			[n]大黄蜂
dirtbag			[n]邋遢的人
tarantula		[n]<<biology>>狼蛛
groin			[n]<<medical>>腹股沟
eave			[n]屋檐
tetris			[n]俄罗斯方块
tampon			[n]卫生棉条
flashy			[a]浮华的，炫耀的
bursitis		[n]<<medical>>黏液囊炎
impinge			[v]撞击，妨碍
situs inversus	[n]<<medical>>内脏反位
botox			[n]<<medical>>肉毒杆菌
hemifacial		[a]<<medical>>半面的
seroma			[n]<<medical>>血肿块
pretzel			[n]<<dietetics>>一种脆饼干
spillage		[n]溢出
chancellery		[n]大臣
fogey			[n]守旧的人
sorbet			[n]<<dietetics>>加冰的果汁
foie gras		[n]<<dietetics>><<French>>鹅肝酱
packrat			[n]（软件名）个人信息管理程序
precís			[n]<<French>>摘要，大纲
raison d'être	[n]<<French>>存在的理由
mastoid			[n]乳突；[a]乳突状的
raindrop		[n]雨滴
typhoid			[n][a]伤寒
besotted		[a]愚蠢的
debunk			[v]拆穿
mamba			[n]<<biology>>一种非洲毒蛇
pasture			[n]草地，牧场
trach			
utero			[n]子宫
turnpike		[n]高速公路收费站
tollgate		[n]收费站
boulevard		[n]大马路
transoral fundoplication		
ochre			[n]<<colour>>赭石，赭色
turmeric		[n]<<colour>>姜黄
peony			[n]<<botany>>牡丹
rebuff			[v]果断回绝，强烈批评
snub			[v]反对，通过突然一转检查，抑制，掐灭
spelunker		[n]洞穴探险者
fleck			[n]斑点，斑纹
referendum		[n]公民投票
off-putting		[a]扫兴的，令人不愉快的
skid			[n][v]打滑
lasso			[n][v]套索
strenuous		[a]狂热的，非常活跃的，勤奋的，有精力的
gamut			[n]全音节，全领域
ridicule		[v]（嘲笑）咂舌声
fusty			[a]守旧的，保守的，发霉的
viridity		[n]常绿性，草或树叶的颜色，天真无邪
highfalutin		[a]夸张的，自大的
viridis			[n]<<colour>>翠绿色
verdant			[a]<<colour>>翠绿的，没有经验的
verdancy		[n]<<colour>>翠绿，幼稚
breviary		[n]摘要，每日祈祷书
retronym		[n]返璞词
infighting		[n]暗斗，近战
despotism		[n]专制
equate			[v]等同，使相等
transvaluation	[n]重新评估
irredeemable	[a]无可救药的
dermatology		[n]皮肤科
backlash		[n]突然向后的动作或反应；对近期发生的政治或社交活动的强烈反感；钓鱼线上纠缠在一起的部分
harbinger		[n]预示将来事件的东西，预兆；先驱；[v]预言，警告...的来临
outrider		[n]骑马的参赛者；人或车的护卫队；先驱
supremacist		[n]种族主义的拥护者
airlift			[n]从其他方式不可达的空运乘客或货物的系统
vapid			[a]缺乏生机、趣味或风格，平淡的
palooka			
loopy			[a]循环的；疯狂的，奇怪的
positivity		[n]正确
craniotomy		[n]<<medical>>开颅手术
envision		[v]自己想象出一幅画面
engorge			[v]充血；狼吞虎咽
duodenum		[n]<<anatomy>>十二指肠
pontine			[a]<<medical>>脑桥的
forage			[n]放牧用的食物；寻找补给品；[v]寻找食物；掠夺；rummage
panty police	
prawn			[n]<<dietetics>>龙虾
langoustine		[n]<<dietetics>>小龙虾
crustacean		[n]<<biology>>甲壳纲
certifiable		[a]合格的；精明的，不虚假的；疯狂的
pukka			[a]真实的；上等的
sure-enough		[a]真实的，事实的
tetanus			
saltine			[n]<<dietetics>>撒盐饼干
washcloth		[n]用于洗脸和洗手的毛巾（facecloth，washrog）
amortise		[v]分期偿还；逐渐减少某资源的价值
colostomy		[n]<<medical>>结肠连接术
imperceptible	[a]非常细微的，容易被忽视的
denude			[v]剥夺很重要的东西；清除地表覆盖物以使地面裸露
wuss			[n]<<informal>>懦弱的人
periosteal elevator		
outreach		[v]超越；通过骗术优于；[n]向外够的行为；外延
salmonella		
hair ball		[n]掉毛动物舔毛而在胃中形成的头发团
grovel			[v]爬；下跪；低贱自己的身份；跌落
subservience	[n]谄媚
insufferable	[a]不可忍受的
insupportable	[a]不可忍受的；不能证实的
speedo			[n]<<British>>测速仪
speedometer		[n]测速仪，里程仪
tachometer		[n]测速仪
odometer		[n]里程仪
at rounds		
meat loaf		[n]<<dietetics>>长条烤肉
groundbreaking	[a]介绍新想法或新方法的
per se			<<Latin>>自然地
perse			[a]<<colour>>蓝灰色，类似靛色
disservice		[n]伤害，不友好或伤害性的行为
lavage			[n]<<medical>>（对器官的）冲洗
cochlea			[n]<<anatomy>>耳蜗
ode				[n]颂歌；致敬
paycheck		[n]工资
awol			[a][adv]无通知缺席
filch			[v]经常小偷小摸		
oleaginous		[a]油乎乎的；谄媚的
gushy			[a]谄媚的
hagiographic	[a]谄媚的
hagiography		[n]圣人或受尊敬的人的生平；疯狂崇拜圣人事迹
fulsome			[a]过多的；数量达的；美学、道德或一般性offensive；超过好的标准的；过分谄媚的
unctuous		[a]谄媚的
sea change		[n]一个很大的转变
ratchet			
sadist			[n]以他人受苦为乐的人
coefficient		[n]<<mathematics>>系数
audit			[n]听证会；[v]不期望正式证明地听课
palpate			[v]<<medical>>通过触觉检查
hoise			[v]举起
hoist with/by one's own petard		搬石头砸自己的脚
petard			[n]用于定向爆破的炸药；声音非常大的火药
report			[n]爆炸声
aslant			[prep][a][adv]倾斜
oblique			
off-kilter		
slantwise		
atilt			
lopsided		
listing			
kilter			
tipping			
escapade		[n]不同于传统做法的冒险行为
capriccio		
practical joke	
roguery			
shavie			[n]<<Scottish>>
interleave		
pledget			
stoned			[a]因吸毒或醉酒而精神恍惚的，极度兴奋的
cheddar			[n]<<dietetics>>英国干酪的一种
string cheese	[n]<<dietetics>>手撕奶酪
brie			[n]<<dietetics>>一种白色的柔软奶酪
subtotal		[a]（外科手术）部分的；[v]部分求和
rickets			[n]<<medical>>佝偻病
cardia			[n]<<anatomy>>胃贲门
pack rot		[n]有收集癖好的人
adenocarcinoma	[n]<<medical>>恶性腺瘤
give a crap		关心，在乎
slimy			[a]黏滑的，虚伪的
stunt			[n]手腕，噱头
lost cause		注定要失败的行动
draining		[a]非常疲惫的
rodeo			[n][v]竞技表演
on the loose	逍遥法外
on the level	老实说
cervical spine	[n]<<anatomy>>颈椎
subluxation		[n]<<medical>>半脱位
headcount		[n]总人数
aboveboard		[a][adv]正大光明地
in the long run	长远来说
shish kebab		[n]<<dietetics>>烤羊肉串
regurgitate		[v]使回流，反刍
epiglottis		[n]<<anatomy>>会厌软骨
gonorrhea		[n]淋病
dysphasia		[n]<<medical>>言语障碍症
hemorrhoid		[n]<<medical>>痔疮
hideout			[n]藏匿处
take sth under advisement		对某事加以考虑
mucosal			[a]<<medical>>粘膜的
Braille			[n]布莱叶盲文
obstetrics		[n]<<medical>>产科学
grapefruit		[n]<<dietetics>>西柚
preeclampsia	[n]<<medical>>惊厥前期
igloo			[n]爱斯基摩人的冰屋
tundra			[n]苔原，冻原
pedigree		[n]血统
silver lining	一线希望
stipple			[n][v]点画，点刻
make a dent in	削弱，取得有效进展
prostate		[n]<<anatomy>>前列腺
testosterone	[n]<<biology>>睾丸酮
hunker			[v]蹲下，盘坐
thaw			[v]融化，解冻，使变暖和；[n]关系缓和，解冻时期
thaw out		解冻
straitjacket	[n]紧身衣
excitable		[a]易激动的，易怒的
probity			[n]正直
bootless		[a]无用的，无利可图的，无益处的
prune			[v]删除，减少，修剪；[n]<<colour>>深紫红色，傻瓜
quick-witted	[a]机制灵敏的
dissemble		[v]掩饰，假装
proscribe		[v]剥夺权利，禁止
catatonia		[n]<<medical>>肌肉紧张症
indisposed		[a]不舒服的，不合适的
milkshake		[n]奶昔
urinal			[n]尿壶，小便器
daredevil		[n][a]铤而走险的人
upbeat			[n]乐观的，积极向上的
sarcoma			[n]<<medical>>肉瘤
dyskinesia		[n]<<medical>>运动障碍
unreasonable	[a]不可理喻的
warpath			[n]敌对情绪
tamponade		[n]<<medical>>心包填塞
indefatigable	[a]不知疲倦的
untapped		[a]塞子未开的，未使用的
tingle			[n][v]刺痛
prophylaxis		[n]<<medical>>
sourpuss		[n]讨人厌的人
pulmonale		[a]<<medical>>肺的
ectopic			[a]<<medical>>异位的
casserole		[n]一种食物的容器
derriere		[n]臀部
herpes			[n]
neanderthal		[n]像野人一样的人
poufy			
mistletoe		[n]<<botany>>(Visucum album of the family Loranthaceae, the mistletoe family)
ramekin			[n]<<dietetics>>用于准备做奶酪的用模具或贝壳烘焙的面包渣或鸡蛋
wildflower		[n]野花
caroler			[n]唱圣歌的人
rainmaker		[n]通过人工方式求雨的人
spearmint		[n]<<botany>>(Mentha spicata)一个用于调味的常见薄荷
omental			[a]<<medical>>网膜的
moyamoya		[n]<<medical>>烟雾病
craniofacial	[a]<<medical>>有关头盖骨和脸部的
parietal		[a]有关墙的一部分或洞的
touch and go	快速的行动，一触即发的形势
confetti		[n]（婚礼、狂欢节用的）五彩纸屑
pella			[n]斗篷
detritus		[n]碎石，岩屑
brooding		[a]沉思的
rejoice			[v]使高兴
rejoice in		拥有
sustenance		[n]食物，营养；扶持生活的东西
pabulum			[n]食物，精神食粮，陈腐无味的东西（演讲，文章）
vivisection		[n]<<medical>>活体解剖
no-strings-attached		
lisa francesa	[n]<<biology>>北梭鱼
tenpounder		[n]<<biology>>北梭鱼
bonefish		[n]<<biology>>北梭鱼
ladyfish		[n]<<biology>>北梭鱼；海鲢
metatarsal		[a]<<biology>>有关人类脚或四足动物后蹄的
tarsus			[n]<<anatomy>>踝骨
phalange		[n]<<anatomy>>指骨，趾骨
shortcake		[n]<dietetics>脆而未加糖的饼干
escargot		[n]用作食物的蛇
humet			[n]
fess			[v]供人，坦白
xiphoid			[n][a]剑状，剑突
umbilicus		[n]<<medical>>脐
meltdown		[n]崩溃，灾难，彻底垮台
flexure			[n]弯曲程度；转，扭断
temporoparietal	[a]<<medical>>颞顶的
preterm labor	[n]早产儿生育
spin out		
medulloblastoma	[n]<<medical>>神经管细胞瘤
musicophilia	
gridlock		[n][v]（交通要道）完全堵住		
joyous			[a]高兴的
preconceive		[v]根据已有知识或经验形成一个看法
scapula			[n]<<anatomy>>肩胛骨
levant			[v]<<British>>逃债
urbi et orbi	[Latin]to the city (Rome) and the world; to everyone
cilantro		[n]<<dietetics>>用于调味的香菜叶
blue cheese		[n]有蓝绿色霉的奶酪
dry-erase		
footwear		[n]用于脚部的特别装备
cramp			[v]压扁；[a]难以看懂的；狭窄的
hibachi			[n]<<Japenese>>木炭火盆
brazier			[n]火盆
neutrophil		[n]<<biology>>嗜中性粒细胞
aquamarine		[n]绿色或蓝色的绿宝石；发绿色的蓝色
beryl			[n]绿宝石
semiprecious	[a]半宝石的，次珍贵的
sandbag			[n]沙袋；[v]不公平或严厉地对待；用粗鲁的手段胁迫；掩藏真实意愿以获取优势
clammy			[a]软、黏、湿的；缺乏人情的
hotwire			[v]短路点火
upside			[n]（价格）上升趋势；好的方面；潜力
uveal melanoma	[n]<<medical>>葡萄膜黑色素瘤
unravel			[v]解混乱通过分离线拆散；解开某物的谜团或复杂度
plunder			[v]掠夺；错误地大量使用
poppycock		[n]无意义的话；空话或空文章
barege			[n]
lithography		[n]用光滑石板或金属板打印，其中图案吸墨而空地反墨
snipe hunt		
carat			
instrumental	
humdrum			[a]单调无聊的
stodgy			[a]单调无聊的
Phoridae		
windbag			[n]特别能说的人
conversationalist		[n]特别能说的人
gasbag			[n]特别能说的人
motormouth		[n]特别能说的人
blabbermouth	[n]特别能说的人
sainthood		[n]圣人性质
fornication		[n]婚外性行为
fille de joie	
paunchy			[a]肚子大的人
potbelly		[n]大肚皮
compact			
flagrante delicto		[n]做坏事；正处于性行为的状态
stultify		[v]使迟钝，使停顿；使无效；使不合逻辑
steganography	[n]在一个文件、图片或信息中隐藏另一个的方法或研究
folklore		[n]民间传说；研究民间传说的学问；没有科学证据但广为流传的概念或故事
haptic			[a]触觉的
exorbitant		[a]不在法律范围内的；越过合适界限的
spatula			[n]平薄的工具，用于调和或涂抹；压舌板
frankincense	[n]乳香
glycyrrhizin	[n]甘草酸
allegation		[n]指控
forfeiture		[n]（财产）没收；（权利、名誉）丧失
mongoose		[n](pl. mongeese)猫鼬
thuggish		[a]暴力的；野蛮的
foreclose		[v]排除...的可能；提前解决；解决一个分期付款
smoothbore		[n]无膛线炮
globtrotter		
backgammon		[n]双陆棋
disseminate		[v]宣布，散布
bespectacled	[a]戴眼镜的
delicatessen	[n]准备好的食物；熟食店
defenestration	[n]将人或东西扔出窗户；从政治场的敏捷的撤出
overture		[n]提议；序言；音乐剧的歌剧序言
prescription	[n]眼睛度数
doppel			
look-alike		[n]看起来像别的东西的东西
intravenous		[a]<<anatomy>>静脉内的
backslap		[v]过分展示善意
ripe for		
inadmissible	[a]不可错过的
rover			[n]海盗；射箭术里一个所及或长距离的目标；流浪者；没有固定位置的队员；用于探索外太空地面的物体（月球车）
lichen			[n]地衣；苔藓
tangential		[a]<<mathematics>>正切的；离题的
befall			[v]像命运注定一样发生
hops			[n]啤酒花
slush			[n]半化的；[n]烂泥，污水；胡说八道；[v]溅湿；灌砂浆；上润滑油
hotcake			[n]烤饼
like hotcakes	快速
sciacchetra		[n]酒杯
epiphany		[n]灵感
braise			[v]炖
agita			[n]紧张或焦虑的感觉
jumpsuit		[n]连身裤
playbook		[n]书形势的游戏规则，常用技巧或方法的集合
parishioner		[n]教区居民			
uncanny valley	[n]恐怖谷理论
run-of-the-mill	[a]普通的
très chill		[a]非常冷
godsend			[n]天赐之物
unenforceable	[a]不可执行的
cannibal		[n]<<biology>>食同类尸体的
mulberry		[n](Morus of the family Moraceae)桑，黑紫色
libation		[n]作为祭品倒酒的动作，庆祝性地喝酒，含酒精的饮料
mixologist		[n]酒吧调酒员
blackout		[n]停电，擦除，压制，雷达信号的短暂失联，分割一场戏的短暂关灯
rousing			[a]令人振奋的
intake			[n][v]摄入
blepharoplasty	[n]<<medical>>眼睑整容术
rhinoplasty		[n]<<medical>>鼻整形术
squeaky			[a]咯咯响的
avocation		[n]业余爱好
omission		[n]未完成或被否定的事情，省略的动作或状态
appraiser		[n]评估师
transpire		[v]发生，发展；发出气态物质
bitumen			[n]沥青
seepage			[n]泄露，泄露量
uninspired		[a]缺乏灵感或源头的
ouster			[n]驱逐，罢黜，剥夺
radicalise		[v]使极端化
skimmer			[n]回收车
draconian		[a]严厉的
gelatinize		[v]使成凝胶状，涂凝胶
foreseeable		[a]可预知的
flak			[n]高射火炮，抨击
coiling			[n]螺旋，成卷
propane			[n]<<chemical>>丙烷
bandwidth		[n]带宽，能考虑某事的精神上的能力
wayward			[a]不受管理的，难以预料的，事与愿违的
consulate		[n]领事，领事馆，领事任期
colonoscopy		[n]<<medical>>结肠镜检查
chacuterie		[n]猪肉熟食店
unindicted		[a]未被指控的
mindset			[n]感情倾向，精神状态
watershed		[n]流域，分水岭，（用在名词前）转折点
loofah			[n]<<biology>>丝瓜，用丝瓜做的搓澡巾
dopamine		[n]<<biochemistry>>多巴胺
suitor			[n]求婚者；请愿者；起诉人
misrepresented	[a]不如实陈述的
zilch			[n][a]零
bric-a-brac		[n]有装饰或情感价值的常见小东西的收集
naturopath		[n]自然疗法（不适用药物和手术）
gracilis		
osseointegrated	[v]<<medical>>骨结合
wiry			[a]柔韧的；（声音）像金属丝振动的；强壮有力的
sinewy			[a]强壮的，硬的
sinew			[n]腱；力量，主要支持力量
mainstay		[n]支柱
foremast		[n]前桅
beeline			[n]直线；[v]走直线去
kiosk			[n]亭（卖报纸摊等用的地方），提供服务信息的小终端，公用凉亭
gazebo			[n]有顶、四面敞开的凉亭
belvedere		[n]欣赏风景用的凉亭
cupola			[n]圆形拱顶（通常置于圆形底座上的圆形拱顶，构成屋顶或天花板）；建在屋顶上的小建筑；用于在铸造厂熔化铁的圆筒形熔炉；火车车位车顶上凸起的观察哨站
cylindrical		[a]圆柱形的
tuyere			[n]股风口
caboose			[n]船上的厨房，供火车乘务员用的安装在后面的火车车厢，尾随者，臀部
harlequin		[n]丑角；纹理额杂色图案
variegated		[a]杂色的；富于变化的
manhole			[n]用于让人进入地下或封闭结构的孔
blowtorch		[n]吹管（燃烧器一种小型燃烧器，具有通过空气或氧气的喷射来加强燃烧的装置，通常包括一个由手动泵加压的燃料箱，尤用于管道）
newswire		[n]新闻专线
wire service	[n]新闻专线
unfiltered		[a]为过滤的
tip-top			[a][n]一流的，非常好的
hypodemic		[a]皮下注射的
sicilian		[a][n]西西里的
reliance		[n]信赖，相信的人或物
bewilder		[v]使迷惑，使不知所措
metalworker		[n]金属加工工人
pantomime		[n][v]手势；哑剧
mime			[n]哑剧
bullwhip		[n]生牛皮长鞭
mortifying		[a]引起强烈羞耻或尴尬的
garrote			[n]绞刑，绞刑用具
photojournalist	[n]新闻摄影记者
astronomical	[n]天文学的，数量巨大的
summons			[n][v]传票
marquess		[n]侯爵
earl			[n]伯爵
marchioness		[n]侯爵夫人
conjugal		[a]结婚的，夫妻间的
racehorse		[n]比赛用马
studly			[a]有男子气概的
interchangeable	[a]可互换的
ante			[n]赌注
rant about		大吼，斥责
moderator		[n]仲裁人，解调人；减速剂
corndog			[n]<<dietetics>>玉米热狗
aglow			[a]发红的，暖色调的，容光焕发的
levy			[n][v]征收，征兵，征税
vignette		[n]装饰图案；短的叙述性的文学摘要；短暂的一幕（电影中）；[v]简要描述
stiffen			[v]使僵硬
head-on			[a]正面的，迎头的
whimsical		[a]古怪的
insurmountable	[a]不能克服的
catharsis		[n]泻
conflux			[n]汇流，聚合点
sweatbox		[n]禁闭室
unsavory		[a]难吃的
lowball			[v][n]虚报低价
inscrutable		[a]神秘的，难懂的
vernacular		[n]方言；[a]本地的，地方的
matriculation	[n]入学考试
foreskin		[n]<<anatomy>>包皮
homestead		[n]宅地，房屋
rascal			[n][a]流氓，无赖
bismuth			[n]<<chemical>>铋
suss out		[v]弄明白，调查以获取更多知识
widdle			[n][v]小便
freeloader		[n]不速之客，吃白饭的人
nifty			[n]俏皮话；[a]俏皮的
sashimi			[n]<<dietetics>>生鱼片
carpe diem		<<Latin>>及时行乐
mandu			[n]<<dietetics>>韩国饺子
merry-go-round	[n]旋转木马
kitsch			[n][a]低俗作品
kitschy			[a]（艺术）肤浅的
cellultitis		[n]<<medical>>蜂窝组织炎
sieve			[n]筛，滤网
picante			[n]<<dietetics>>放在taco上的沙司
speakeasy		[n]非法经营的酒吧
paperwork		[n]文书工作
ingress			[n]入口，入境
boardroom		[n]会议室
namely			[adv]换句话说，即
subconscious	[a][n]潜意识的，下意识的
recollection	[n]回忆，回想起来的事物
indocumentado	[n][a]非法入境的（墨西哥人）
undergird		[v]加固
windshield		[n]挡风玻璃
writing on the wall		[n]不祥之兆
proprietor		[n]业主，经营者，所有人
ricochet		[v]弹开
middling		[n][a]中等的，中间的
posit			[v]假设，断言
reparation		[n]赔偿，修理，赔款，罚球
pretermit		[v]省略，无视，中断
borderline		[n][a]边界；[adv]差不多
shorthand		[n][a]速记，速记法
indecipherable	[a]无法辨认的
letdown			[n]失望，败笔，松弛，松懈，飞机的下降过程
pissant			[n]<<vulgar>>不重要的人
squamata		[n]<<biology>>（脊椎）有鳞目
wriggly			[a]蠕动的，蜿蜒的，回避的
dreadnaught		[n]无畏的人
disheartening	[a]令人沮丧的
dysfunctional	[n]<<medical>>机能失调的，有障碍的
house red		[n]招牌红酒
pinot grigio	[n]<<dietetics>>灰皮诺（葡萄酒名）
chardonnay		[n]<<dietetics>>一种无甜味白色葡萄酒
soufflé			[n]<<dietetics>>蛋奶酥，<<medical>>杂音
chasm			[n]峡谷，裂口
vasodilation	[n]<<medical>>血管扩张
peninsula		[n]半岛
trying time		[n]艰难的时间
gazelle			
perdition		[n]毁灭，地狱
hit the fan		陷入困境
suntan			[n]晒黑，棕色
arondissement	[n]法国的行政区
Lothario		[n]色狼
Oxyuranuss cutellatus		
scallion		[n]<<dietetics>>葱
monzonite		[n]二长岩
Boreal Snaketail		
aside			[prep]在旁边；[n]旁边，悄悄话
cockroach		[n]蟑螂
exfoliate		[v]片状脱落
pegged			[a]钉住的
futuristic		[a]未来派的，未来主义的
